date,client,platform,campaign,impressions,clicks,cost,conversions,ctr,cpc,cpa,month,extracted_client,campaign_category,date_clean
2025-01-16,ClientH,Facebook Ads,ClientH-FB-Video,22008.0,485,2371.28,6,2.2,4.89,395.21,1,ClientH,Other,2025-01-16
2024-12-08,ClientI,Facebook Ads,ClientI-FB-Remarketing,42600.0,1503,2436.35,20,5.65,1.01,76.14,12,ClientI,Other,2024-12-08
2025-11-13,ClientG,Facebook Ads,ClientG-FB-Video,65816.0,2845,10486.26,43,6.92,2.3,152.42,11,ClientG,Other,2025-11-13
2025-05-02,ClientD,Facebook Ads,ClientD-Messenger,29143.0,564,977.86,15,1.94,1.73,65.19,5,ClientD,Other,2025-05-02
2025-02-05,ClientF,Google Ads,ClientF-YouTube-Awareness,29803.0,2181,1456.42,5,7.32,0.67,291.28,2,ClientF,Other,2025-02-05
2025-05-15,ClientD,Google Ads,ClientD-Shopping-Products,642.0,27,134.11,1,4.21,4.97,134.11,5,ClientD,Other,2025-05-15
2025-08-26,ClientF,Facebook Ads,ClientF-Messenger,14838.0,435,1145.88,20,2.93,2.63,57.29,8,ClientF,Other,2025-08-26
2025-02-03,ClientF,Facebook Ads,ClientF-FB-Video,38107.0,812,637.9,1,2.13,0.79,637.9,2,ClientF,Other,2025-02-03
2025-11-17,ClientE,Facebook Ads,ClientE-FB-Video,55800.0,662,1210.77,8,1.9,1.14,94.59,11,ClientE,Other,2025-11-17
2025-08-06,ClientC,Facebook Ads,ClientC-Messenger,26618.0,2117,1355.76,62,7.95,0.64,21.87,8,ClientC,Other,2025-08-06
2025-01-14,ClientF,Google Ads,ClientF-Search-Brand,8877.0,95,302.77,4,1.07,3.19,75.69,1,ClientF,Search,2025-01-14
2025-05-30,ClientJ,Google Ads,ClientJ-YouTube-Awareness,47973.0,779,1305.73,29,1.62,1.68,45.03,5,ClientJ,Other,2025-05-30
2025-10-13,ClientD,Facebook Ads,ClientD-IG-Stories,9004.0,488,249.84,5,5.42,0.51,49.97,10,ClientD,Other,2025-10-13
2025-06-02,ClientL,Google Ads,ClientL-Search-Nonbrand,22186.0,1587,5996.45,34,7.15,3.78,176.37,6,ClientL,Search,2025-06-02
2025-02-25,ClientH,Google Ads,ClientH-Display-Prospecting,16904.0,345,887.98,14,2.04,2.57,63.43,2,ClientH,Display,2025-02-25
2025-10-25,ClientK,Facebook Ads,ClientK-IG-Stories,29798.0,391,435.99,16,1.31,1.12,27.25,10,ClientK,Other,2025-10-25
2025-04-15,ClientG,Facebook Ads,ClientG-FB-Prospecting,13347.0,791,965.29,14,5.93,1.22,68.95,4,ClientG,Other,2025-04-15
2025-11-19,ClientC,Google Ads,ClientC-Display-Prospecting,69693.0,3028,5006.08,97,6.95,1.03,32.26,11,ClientC,Display,2025-11-19
2025-02-24,ClientJ,Facebook Ads,ClientJ-FB-Remarketing,11527.0,412,344.79,2,3.57,0.84,172.4,2,ClientJ,Other,2025-02-24
2025-08-28,ClientD,Google Ads,ClientD-YouTube-Awareness,16942.0,216,660.83,5,1.27,3.06,132.17,8,ClientD,Other,2025-08-28
2024-12-16,ClientB,Facebook Ads,ClientB-FB-Video,30899.0,320,460.94,10,1.66,0.9,28.81,12,ClientB,Other,2024-12-16
2025-10-04,ClientK,Google Ads,ClientK-Search-Nonbrand,2272.0,133,239.77,4,5.85,1.8,59.94,10,ClientK,Search,2025-10-04
2025-11-20,ClientK,Facebook Ads,ClientK-Messenger,50819.0,974,2147.66,32,3.07,1.38,41.95,11,ClientK,Other,2025-11-20
2025-04-30,ClientK,Google Ads,ClientK-Search-Nonbrand,46290.0,2661,12689.46,117,5.75,4.77,108.46,4,ClientK,Search,2025-04-30
2025-08-14,ClientH,Facebook Ads,ClientH-Messenger,34802.0,1314,5395.73,14,3.78,4.11,385.41,8,ClientH,Other,2025-08-14
2025-03-15,ClientI,Google Ads,ClientI-Search-Brand,19887.0,941,1551.55,44,4.73,1.65,35.26,3,ClientI,Search,2025-03-15
2025-09-08,ClientI,Google Ads,ClientI-Display-Prospecting,41749.0,1404,1415.43,24,3.36,1.01,58.98,9,ClientI,Display,2025-09-08
2025-01-25,ClientJ,Facebook Ads,ClientJ-FB-Prospecting,29597.0,2071,9759.78,37,7.0,4.71,263.78,1,ClientJ,Other,2025-01-25
2025-04-01,ClientK,Google Ads,ClientK-Shopping-Products,11997.0,739,2996.15,7,6.16,4.05,428.02,4,ClientK,Other,2025-04-01
2025-11-16,ClientE,Google Ads,ClientE-YouTube-Awareness,18797.0,473,3116.82,16,4.03,4.12,121.75,11,ClientE,Other,2025-11-16
2025-08-27,ClientI,Facebook Ads,ClientI-FB-Video,22768.0,1184,4400.19,39,5.2,3.72,112.83,8,ClientI,Other,2025-08-27
2025-03-14,ClientL,Google Ads,ClientL-Shopping-Products,16000.0,480,495.25,7,3.0,1.03,70.75,3,ClientL,Other,2025-03-14
2025-09-22,ClientK,Facebook Ads,ClientK-FB-Prospecting,21159.0,1110,4855.86,50,5.25,4.37,97.12,9,ClientK,Other,2025-09-22
2025-07-30,ClientD,Google Ads,ClientD-Search-Nonbrand,42165.0,2350,5620.8,104,5.57,2.39,54.05,7,ClientD,Search,2025-07-30
2025-10-29,ClientD,Google Ads,ClientD-Search-Nonbrand,15050.0,311,1314.82,3,2.07,4.23,438.27,10,ClientD,Search,2025-10-29
2025-08-01,ClientG,Facebook Ads,ClientG-FB-Video,13167.0,807,3131.66,18,6.13,3.88,173.98,8,ClientG,Other,2025-08-01
2024-12-05,ClientH,Google Ads,ClientH-Display-Prospecting,58632.0,2349,9593.86,7,6.41,2.55,856.59,12,ClientH,Display,2024-12-05
2025-04-17,ClientD,Google Ads,ClientD-Search-Nonbrand,46786.0,838,2385.07,34,1.79,2.85,70.15,4,ClientD,Search,2025-04-17
2025-11-24,ClientB,Google Ads,ClientB-Search-Brand,40606.0,315,1962.18,3,1.24,3.89,408.79,11,ClientB,Search,2025-11-24
2024-12-05,ClientD,Google Ads,ClientD-Search-Nonbrand,61011.0,1373,1495.58,57,3.6,0.68,16.4,12,ClientD,Search,2024-12-05
2025-11-14,ClientF,Facebook Ads,ClientF-Messenger,14515.0,502,877.54,9,5.53,1.09,60.94,11,ClientF,Other,2025-11-14
2025-03-01,ClientH,Google Ads,ClientH-YouTube-Awareness,15310.0,485,610.18,20,3.17,1.26,30.51,3,ClientH,Other,2025-03-01
2025-10-14,ClientK,Google Ads,ClientK-Search-Brand,40870.0,1618,3557.13,74,3.96,2.2,48.07,10,ClientK,Search,2025-10-14
2025-01-05,ClientA,Facebook Ads,ClientA-FB-Remarketing,41738.0,1631,3218.85,32,3.91,1.97,100.59,1,ClientA,Other,2025-01-05
2025-02-16,ClientC,Facebook Ads,ClientC-FB-Video,45409.0,3218,12967.29,143,7.09,4.03,90.68,2,ClientC,Other,2025-02-16
2025-06-02,ClientE,Google Ads,ClientE-Search-Brand,33191.0,453,849.69,20,1.36,1.88,42.48,6,ClientE,Search,2025-06-02
2025-02-19,ClientL,Facebook Ads,ClientL-IG-Stories,40700.0,2205,2386.78,59,5.42,1.08,40.45,2,ClientL,Other,2025-02-19
2025-02-23,ClientH,Google Ads,ClientH-YouTube-Awareness,32254.0,553,798.39,17,1.71,1.44,46.96,2,ClientH,Other,2025-02-23
2025-07-27,ClientB,Google Ads,ClientB-Display-Prospecting,44706.0,3384,12513.66,167,7.57,3.7,74.93,7,ClientB,Display,2025-07-27
2025-11-04,ClientH,Google Ads,ClientH-Search-Brand,4664.0,210,1534.42,2,7.2,4.57,479.5,11,ClientH,Search,2025-11-04
2025-02-28,ClientK,Google Ads,ClientK-Display-Prospecting,44863.0,2355,10789.4,81,5.25,4.58,133.2,2,ClientK,Display,2025-02-28
2025-02-21,ClientG,Facebook Ads,ClientG-FB-Prospecting,45909.0,3472,12172.29,105,7.56,3.51,115.93,2,ClientG,Other,2025-02-21
2025-01-10,ClientA,Google Ads,ClientA-YouTube-Awareness,19176.0,711,664.94,30,3.71,0.94,22.16,1,ClientA,Other,2025-01-10
2025-04-13,ClientB,Facebook Ads,ClientB-FB-Prospecting,3008.0,130,507.56,1,4.32,3.9,507.56,4,ClientB,Other,2025-04-13
2025-02-09,ClientI,Facebook Ads,ClientI-FB-Remarketing,12712.0,268,903.71,3,2.11,3.37,301.24,2,ClientI,Other,2025-02-09
2025-01-02,ClientG,Google Ads,ClientG-Display-Prospecting,39028.0,2199,6618.75,22,5.63,3.01,300.85,1,ClientG,Display,2025-01-02
2025-03-08,ClientI,Facebook Ads,ClientI-FB-Remarketing,5270.0,246,1177.59,6,4.67,4.79,196.26,3,ClientI,Other,2025-03-08
2025-05-02,ClientA,Google Ads,ClientA-Display-Prospecting,28457.0,1764,5811.1,11,6.2,3.29,528.28,5,ClientA,Display,2025-05-02
2025-08-09,ClientA,Facebook Ads,ClientA-Messenger,44419.0,1821,4193.92,65,4.1,2.3,64.52,8,ClientA,Other,2025-08-09
2025-05-17,ClientC,Google Ads,ClientC-Search-Brand,46907.0,1930,9516.13,25,4.11,4.93,380.65,5,ClientC,Search,2025-05-17
2025-07-01,ClientH,Google Ads,ClientH-YouTube-Awareness,33923.0,1766,5142.94,38,5.21,2.91,135.34,7,ClientH,Other,2025-07-01
2025-05-16,ClientB,Google Ads,ClientB-Search-Brand,34104.0,1130,3585.65,22,3.31,3.17,162.98,5,ClientB,Search,2025-05-16
2025-08-06,ClientL,Google Ads,ClientL-Search-Nonbrand,17196.0,1322,2866.29,6,7.69,2.17,477.72,8,ClientL,Search,2025-08-06
2025-11-22,ClientA,Google Ads,ClientA-Shopping-Products,75754.0,475,2769.87,6,1.0,3.64,288.53,11,ClientA,Other,2025-11-22
2025-10-15,ClientE,Google Ads,ClientE-Search-Brand,31158.0,611,2738.75,14,1.96,4.48,195.62,10,ClientE,Search,2025-10-15
2025-01-21,ClientJ,Facebook Ads,ClientJ-FB-Remarketing,32398.0,1777,4888.8,31,5.48,2.75,157.7,1,ClientJ,Other,2025-01-21
2025-02-26,ClientF,Google Ads,ClientF-Search-Brand,49335.0,2318,8850.62,27,4.7,3.82,327.8,2,ClientF,Search,2025-02-26
2025-09-01,ClientK,Google Ads,ClientK-Search-Brand,31011.0,2260,1704.38,15,7.29,0.75,113.63,9,ClientK,Search,2025-09-01
2025-03-08,ClientH,Facebook Ads,ClientH-FB-Prospecting,15194.0,887,3282.05,36,5.84,3.7,91.17,3,ClientH,Other,2025-03-08
2025-05-01,ClientJ,Facebook Ads,ClientJ-FB-Video,4983.0,121,137.84,6,2.43,1.14,22.97,5,ClientJ,Other,2025-05-01
2025-11-11,ClientL,Google Ads,ClientL-YouTube-Awareness,26232.0,305,2338.86,6,1.86,4.79,243.63,11,ClientL,Other,2025-11-11
2025-11-26,ClientD,Google Ads,ClientD-Display-Prospecting,67176.0,1569,10852.06,64,3.74,4.32,105.98,11,ClientD,Display,2025-11-26
2025-04-17,ClientF,Facebook Ads,ClientF-FB-Prospecting,2193.0,142,365.63,0,6.48,2.57,0.0,4,ClientF,Other,2025-04-17
2025-05-19,ClientF,Facebook Ads,ClientF-FB-Prospecting,19023.0,478,1075.86,18,2.51,2.25,59.77,5,ClientF,Other,2025-05-19
2024-12-07,ClientC,Google Ads,ClientC-Display-Prospecting,73518.0,908,5679.31,43,1.98,3.91,82.55,12,ClientC,Display,2024-12-07
2025-07-13,ClientK,Google Ads,ClientK-Display-Prospecting,10901.0,691,1383.72,31,6.34,2.0,44.64,7,ClientK,Display,2025-07-13
2025-08-19,ClientL,Google Ads,ClientL-Shopping-Products,18015.0,913,4549.17,16,5.07,4.98,284.32,8,ClientL,Other,2025-08-19
2025-08-02,ClientA,Google Ads,ClientA-Shopping-Products,42342.0,2349,6417.33,2,5.55,2.73,3208.66,8,ClientA,Other,2025-08-02
2025-08-01,ClientF,Google Ads,ClientF-Shopping-Products,45366.0,2156,5517.64,88,4.75,2.56,62.7,8,ClientF,Other,2025-08-01
2025-05-01,ClientG,Google Ads,ClientG-Search-Brand,44991.0,1022,4618.33,31,2.27,4.52,148.98,5,ClientG,Search,2025-05-01
2024-12-31,ClientD,Facebook Ads,ClientD-FB-Remarketing,57595.0,790,1326.99,12,2.19,1.05,69.11,12,ClientD,Other,2024-12-31
2025-04-05,ClientJ,Facebook Ads,ClientJ-FB-Remarketing,47197.0,1991,2876.48,94,4.22,1.44,30.6,4,ClientJ,Other,2025-04-05
2025-05-06,ClientC,Google Ads,ClientC-YouTube-Awareness,16181.0,233,222.39,2,1.44,0.95,111.2,5,ClientC,Other,2025-05-06
2025-02-24,ClientA,Facebook Ads,ClientA-IG-Stories,16289.0,1109,915.37,33,6.81,0.83,27.74,2,ClientA,Other,2025-02-24
2025-02-28,ClientA,Facebook Ads,ClientA-FB-Remarketing,13752.0,1062,1038.39,28,7.72,0.98,37.09,2,ClientA,Other,2025-02-28
2025-10-20,ClientI,Facebook Ads,ClientI-Messenger,19847.0,453,1753.48,22,2.28,3.87,79.7,10,ClientI,Other,2025-10-20
2025-07-26,ClientH,Facebook Ads,ClientH-FB-Remarketing,22902.0,1073,3318.15,50,4.69,3.09,66.36,7,ClientH,Other,2025-07-26
2025-10-16,ClientH,Facebook Ads,ClientH-IG-Stories,14081.0,889,4359.25,11,6.31,4.9,396.3,10,ClientH,Other,2025-10-16
2025-03-24,ClientI,Google Ads,ClientI-Search-Brand,18207.0,521,378.43,6,2.86,0.73,63.07,3,ClientI,Search,2025-03-24
2025-03-01,ClientE,Facebook Ads,ClientE-FB-Prospecting,41739.0,986,2143.08,24,2.36,2.17,89.3,3,ClientE,Other,2025-03-01
2025-05-09,ClientC,Facebook Ads,ClientC-IG-Stories,31717.0,2111,8417.05,2,6.66,3.99,4208.52,5,ClientC,Other,2025-05-09
2025-03-06,ClientK,Facebook Ads,ClientK-FB-Video,16315.0,298,1384.54,12,1.83,4.65,115.38,3,ClientK,Other,2025-03-06
2025-03-20,ClientK,Facebook Ads,ClientK-FB-Remarketing,30135.0,1493,2473.88,21,4.95,1.66,117.8,3,ClientK,Other,2025-03-20
2025-11-21,ClientA,Google Ads,ClientA-Display-Prospecting,55694.0,2090,7200.99,99,6.0,2.15,45.46,11,ClientA,Display,2025-11-21
2025-02-26,ClientI,Facebook Ads,ClientI-FB-Video,9706.0,315,278.08,3,3.25,0.88,92.69,2,ClientI,Other,2025-02-26
2025-11-08,ClientG,Facebook Ads,ClientG-FB-Remarketing,38274.0,1510,3641.98,44,6.31,1.51,51.73,11,ClientG,Other,2025-11-08
2025-06-21,ClientB,Google Ads,ClientB-YouTube-Awareness,21196.0,1462,1336.99,63,6.9,0.91,21.22,6,ClientB,Other,2025-06-21
2024-12-14,ClientD,Google Ads,ClientD-Display-Prospecting,79784.0,2080,10103.65,56,4.17,3.04,112.76,12,ClientD,Display,2024-12-14
2025-08-28,ClientI,Google Ads,ClientI-Shopping-Products,25505.0,490,1508.63,23,1.92,3.08,65.59,8,ClientI,Other,2025-08-28
2025-05-19,ClientH,Google Ads,ClientH-Search-Brand,20674.0,566,2728.14,22,2.74,4.82,124.01,5,ClientH,Search,2025-05-19
2025-03-23,ClientL,Google Ads,ClientL-Search-Nonbrand,29591.0,597,584.71,10,2.02,0.98,58.47,3,ClientL,Search,2025-03-23
2025-11-11,ClientK,Google Ads,ClientK-Display-Prospecting,9414.0,88,134.78,3,1.5,0.96,28.08,11,ClientK,Display,2025-11-11
2025-05-27,ClientC,Facebook Ads,ClientC-IG-Stories,17297.0,473,1616.04,0,2.73,3.42,0.0,5,ClientC,Other,2025-05-27
2025-02-26,ClientE,Facebook Ads,ClientE-FB-Remarketing,40113.0,984,641.75,18,2.45,0.65,35.65,2,ClientE,Other,2025-02-26
2025-02-17,ClientJ,Facebook Ads,ClientJ-FB-Prospecting,4369.0,190,621.9,2,4.35,3.27,310.95,2,ClientJ,Other,2025-02-17
2025-10-17,ClientA,Google Ads,ClientA-Display-Prospecting,39785.0,727,2556.94,1,1.83,3.52,2556.94,10,ClientA,Display,2025-10-17
2025-03-21,ClientB,Google Ads,ClientB-Search-Brand,29172.0,1672,6338.99,19,5.73,3.79,333.63,3,ClientB,Search,2025-03-21
2025-08-11,ClientK,Google Ads,ClientK-Shopping-Products,45108.0,2842,9251.7,8,6.3,3.26,1156.46,8,ClientK,Other,2025-08-11
2025-01-24,ClientI,Facebook Ads,ClientI-FB-Video,28394.0,2144,4200.76,23,7.55,1.96,182.64,1,ClientI,Other,2025-01-24
2025-04-30,ClientF,Google Ads,ClientF-Search-Nonbrand,5366.0,239,813.46,9,4.45,3.4,90.38,4,ClientF,Search,2025-04-30
2025-11-27,ClientD,Facebook Ads,ClientD-FB-Video,2349.0,34,163.97,1,2.32,3.01,102.48,11,ClientD,Other,2025-11-27
2025-03-23,ClientC,Facebook Ads,ClientC-FB-Prospecting,17888.0,841,578.65,10,4.7,0.69,57.86,3,ClientC,Other,2025-03-23
2025-11-05,ClientC,Google Ads,ClientC-Shopping-Products,56606.0,1156,9018.72,14,3.27,4.88,402.62,11,ClientC,Other,2025-11-05
2025-08-20,ClientH,Facebook Ads,ClientH-FB-Prospecting,46923.0,3295,9631.18,14,7.02,2.92,687.94,8,ClientH,Other,2025-08-20
2025-10-08,ClientG,Facebook Ads,ClientG-FB-Video,47400.0,3203,11006.5,9,6.76,3.44,1222.94,10,ClientG,Other,2025-10-08
2025-06-18,ClientE,Google Ads,ClientE-Display-Prospecting,31812.0,2273,1268.4,58,7.15,0.56,21.87,6,ClientE,Display,2025-06-18
2025-01-07,ClientE,Facebook Ads,ClientE-IG-Stories,39681.0,659,1261.54,15,1.66,1.91,84.1,1,ClientE,Other,2025-01-07
2025-03-12,ClientG,Google Ads,ClientG-Search-Nonbrand,24913.0,378,1304.37,9,1.52,3.45,144.93,3,ClientG,Search,2025-03-12
2025-06-08,ClientE,Google Ads,ClientE-YouTube-Awareness,43726.0,3020,7452.12,140,6.91,2.47,53.23,6,ClientE,Other,2025-06-08
2025-09-01,ClientI,Facebook Ads,ClientI-FB-Prospecting,5232.0,125,266.13,5,2.39,2.13,53.23,9,ClientI,Other,2025-09-01
2025-11-16,ClientD,Google Ads,ClientD-Shopping-Products,29558.0,584,2585.57,26,3.16,2.77,62.15,11,ClientD,Other,2025-11-16
2025-07-22,ClientL,Facebook Ads,ClientL-IG-Stories,40413.0,1823,7027.75,70,4.51,3.86,100.4,7,ClientL,Other,2025-07-22
2025-07-06,ClientE,Google Ads,ClientE-Search-Nonbrand,38572.0,2423,1245.66,87,6.28,0.51,14.32,7,ClientE,Search,2025-07-06
2025-02-03,ClientH,Google Ads,ClientH-Search-Brand,41972.0,1755,3456.6,45,4.18,1.97,76.81,2,ClientH,Search,2025-02-03
2025-06-12,ClientG,Facebook Ads,ClientG-FB-Remarketing,5402.0,223,942.23,8,4.13,4.23,117.78,6,ClientG,Other,2025-06-12
2025-08-10,ClientF,Google Ads,ClientF-Search-Brand,19093.0,1396,5340.46,59,7.31,3.83,90.52,8,ClientF,Search,2025-08-10
2025-04-15,ClientL,Google Ads,ClientL-YouTube-Awareness,6398.0,257,1058.61,0,4.02,4.12,0.0,4,ClientL,Other,2025-04-15
2025-10-05,ClientC,Facebook Ads,ClientC-FB-Prospecting,4479.0,158,125.54,7,3.53,0.79,17.93,10,ClientC,Other,2025-10-05
2025-04-25,ClientI,Google Ads,ClientI-YouTube-Awareness,23466.0,859,2118.67,30,3.66,2.47,70.62,4,ClientI,Other,2025-04-25
2025-03-06,ClientE,Google Ads,ClientE-Search-Nonbrand,42814.0,2565,4972.37,120,5.99,1.94,41.44,3,ClientE,Search,2025-03-06
2025-02-11,ClientH,Google Ads,ClientH-Search-Nonbrand,24084.0,1694,6840.23,32,7.03,4.04,213.76,2,ClientH,Search,2025-02-11
2025-09-05,ClientE,Google Ads,ClientE-Search-Nonbrand,17900.0,726,1963.7,0,4.06,2.7,0.0,9,ClientE,Search,2025-09-05
2025-03-16,ClientF,Google Ads,ClientF-YouTube-Awareness,35975.0,2024,8618.42,51,5.63,4.26,168.99,3,ClientF,Other,2025-03-16
2025-06-03,ClientK,Facebook Ads,ClientK-IG-Stories,37187.0,2351,2604.74,100,6.32,1.11,26.05,6,ClientK,Other,2025-06-03
2025-06-14,ClientK,Google Ads,ClientK-Search-Nonbrand,24949.0,1529,3956.21,26,6.13,2.59,152.16,6,ClientK,Search,2025-06-14
2025-09-26,ClientG,Google Ads,ClientG-Search-Brand,39343.0,1626,6494.06,21,4.13,3.99,309.24,9,ClientG,Search,2025-09-26
2025-10-20,ClientB,Google Ads,ClientB-Search-Nonbrand,14700.0,509,1693.46,0,3.46,3.33,0.0,10,ClientB,Search,2025-10-20
2025-04-30,ClientE,Facebook Ads,ClientE-FB-Video,2657.0,56,59.73,1,2.11,1.07,59.73,4,ClientE,Other,2025-04-30
2025-01-06,ClientG,Facebook Ads,ClientG-FB-Video,46917.0,3366,14573.05,11,7.17,4.33,1324.82,1,ClientG,Other,2025-01-06
2025-04-09,ClientH,Google Ads,ClientH-Display-Prospecting,21935.0,1113,4103.31,7,5.07,3.69,586.19,4,ClientH,Display,2025-04-09
2025-04-08,ClientK,Google Ads,ClientK-Shopping-Products,47441.0,1086,1780.62,26,2.29,1.64,68.49,4,ClientK,Other,2025-04-08
2025-09-02,ClientJ,Google Ads,ClientJ-YouTube-Awareness,2352.0,47,91.01,2,2.0,1.94,45.5,9,ClientJ,Other,2025-09-02
2025-11-24,ClientC,Facebook Ads,ClientC-IG-Stories,21867.0,461,1031.84,11,3.37,1.4,58.63,11,ClientC,Other,2025-11-24
2025-02-19,ClientI,Facebook Ads,ClientI-FB-Prospecting,26590.0,2101,4301.78,22,7.9,2.05,195.54,2,ClientI,Other,2025-02-19
2025-07-27,ClientI,Facebook Ads,ClientI-FB-Prospecting,26444.0,1059,4906.38,39,4.0,4.63,125.8,7,ClientI,Other,2025-07-27
2025-03-23,ClientF,Facebook Ads,ClientF-FB-Prospecting,13774.0,969,4538.28,24,7.03,4.68,189.1,3,ClientF,Other,2025-03-23
2025-03-16,ClientI,Google Ads,ClientI-Shopping-Products,37684.0,484,2295.2,0,1.28,4.74,0.0,3,ClientI,Other,2025-03-16
2025-07-06,ClientJ,Facebook Ads,ClientJ-FB-Prospecting,17740.0,1065,1588.82,41,6.0,1.49,38.75,7,ClientJ,Other,2025-07-06
2025-01-07,ClientH,Google Ads,ClientH-YouTube-Awareness,29260.0,671,1516.19,8,2.29,2.26,189.52,1,ClientH,Other,2025-01-07
2025-04-23,ClientJ,Google Ads,ClientJ-Display-Prospecting,30826.0,362,256.93,18,1.17,0.71,14.27,4,ClientJ,Display,2025-04-23
2025-03-19,ClientF,Facebook Ads,ClientF-IG-Stories,9675.0,298,1473.63,14,3.08,4.95,105.26,3,ClientF,Other,2025-03-19
2025-03-10,ClientA,Facebook Ads,ClientA-IG-Stories,29055.0,2046,5622.45,100,7.04,2.75,56.22,3,ClientA,Other,2025-03-10
2025-01-12,ClientF,Facebook Ads,ClientF-FB-Video,40815.0,790,2468.05,25,1.94,3.12,98.72,1,ClientF,Other,2025-01-12
2025-10-17,ClientL,Google Ads,ClientL-Shopping-Products,17291.0,459,766.6,19,2.65,1.67,40.35,10,ClientL,Other,2025-10-17
2025-08-25,ClientB,Facebook Ads,ClientB-FB-Prospecting,26706.0,2041,6994.33,11,7.64,3.43,635.85,8,ClientB,Other,2025-08-25
2025-06-10,ClientK,Facebook Ads,ClientK-Messenger,28180.0,1529,7055.22,2,5.43,4.61,3527.61,6,ClientK,Other,2025-06-10
2025-09-03,ClientJ,Facebook Ads,ClientJ-FB-Prospecting,8605.0,450,233.31,2,5.23,0.52,116.66,9,ClientJ,Other,2025-09-03
2025-09-06,ClientB,Facebook Ads,ClientB-FB-Video,13741.0,865,3586.47,5,6.3,4.15,717.29,9,ClientB,Other,2025-09-06
2025-01-06,ClientD,Facebook Ads,ClientD-IG-Stories,22079.0,692,1035.38,34,3.13,1.5,30.45,1,ClientD,Other,2025-01-06
2025-06-04,ClientD,Google Ads,ClientD-YouTube-Awareness,19131.0,1362,1085.83,10,7.12,0.8,108.58,6,ClientD,Other,2025-06-04
2025-05-10,ClientB,Facebook Ads,ClientB-FB-Remarketing,26439.0,919,1284.45,28,3.48,1.4,45.87,5,ClientB,Other,2025-05-10
2024-12-21,ClientD,Facebook Ads,ClientD-IG-Stories,64342.0,2449,10420.61,28,6.09,2.66,232.6,12,ClientD,Other,2024-12-21
2024-12-21,ClientC,Facebook Ads,ClientC-FB-Remarketing,64931.0,2541,4483.52,37,6.26,1.1,75.74,12,ClientC,Other,2024-12-21
2024-12-01,ClientK,Google Ads,ClientK-Search-Nonbrand,67533.0,1271,2356.43,22,3.01,1.16,66.94,12,ClientK,Search,2024-12-01
2025-10-16,ClientG,Facebook Ads,ClientG-FB-Remarketing,4883.0,371,861.75,0,7.6,2.32,0.0,10,ClientG,Other,2025-10-16
2025-09-13,ClientI,Facebook Ads,ClientI-FB-Remarketing,18889.0,1323,5784.5,39,7.0,4.37,148.32,9,ClientI,Other,2025-09-13
2025-05-27,ClientK,Google Ads,ClientK-Search-Nonbrand,36133.0,1060,2972.69,12,2.93,2.8,247.72,5,ClientK,Search,2025-05-27
2025-08-02,ClientF,Facebook Ads,ClientF-IG-Stories,11003.0,842,3079.15,33,7.65,3.66,93.31,8,ClientF,Other,2025-08-02
2025-03-23,ClientC,Google Ads,ClientC-Display-Prospecting,1045.0,53,242.71,1,5.07,4.58,242.71,3,ClientC,Display,2025-03-23
2025-09-02,ClientG,Google Ads,ClientG-Search-Brand,38864.0,1469,5798.33,30,3.78,3.95,193.28,9,ClientG,Search,2025-09-02
2025-11-27,ClientK,Facebook Ads,ClientK-Messenger,19050.0,149,938.1,2,1.25,3.93,293.15,11,ClientK,Other,2025-11-27
2025-02-04,ClientF,Facebook Ads,ClientF-IG-Stories,25700.0,753,2300.18,28,2.93,3.05,82.15,2,ClientF,Other,2025-02-04
2025-11-13,ClientF,Facebook Ads,ClientF-FB-Prospecting,32947.0,285,709.62,5,1.38,1.56,88.7,11,ClientF,Other,2025-11-13
2025-08-08,ClientA,Facebook Ads,ClientA-FB-Remarketing,7251.0,194,221.05,0,2.68,1.14,0.0,8,ClientA,Other,2025-08-08
2025-05-27,ClientK,Facebook Ads,ClientK-FB-Video,14302.0,615,659.07,19,4.3,1.07,34.69,5,ClientK,Other,2025-05-27
2025-10-11,ClientF,Google Ads,ClientF-Search-Nonbrand,36898.0,2439,10900.88,104,6.61,4.47,104.82,10,ClientF,Search,2025-10-11
2025-05-15,ClientC,Facebook Ads,ClientC-FB-Remarketing,4883.0,127,179.35,5,2.6,1.41,35.87,5,ClientC,Other,2025-05-15
2025-10-06,ClientE,Facebook Ads,ClientE-FB-Video,30520.0,2017,8623.33,22,6.61,4.28,391.97,10,ClientE,Other,2025-10-06
2025-08-03,ClientL,Google Ads,ClientL-YouTube-Awareness,16508.0,1264,3529.22,21,7.66,2.79,168.06,8,ClientL,Other,2025-08-03
2025-06-03,ClientA,Facebook Ads,ClientA-FB-Video,15504.0,516,2095.46,19,3.33,4.06,110.29,6,ClientA,Other,2025-06-03
2025-01-20,ClientG,Google Ads,ClientG-Display-Prospecting,31838.0,2241,10721.45,81,7.04,4.78,132.36,1,ClientG,Display,2025-01-20
2025-10-19,ClientB,Google Ads,ClientB-YouTube-Awareness,32597.0,981,3329.59,12,3.01,3.39,277.47,10,ClientB,Other,2025-10-19
2025-11-19,ClientK,Facebook Ads,ClientK-FB-Remarketing,31117.0,329,964.96,14,1.69,1.83,43.08,11,ClientK,Other,2025-11-19
2025-10-06,ClientE,Facebook Ads,ClientE-Messenger,1861.0,50,231.12,2,2.69,4.62,115.56,10,ClientE,Other,2025-10-06
